timestamp,metric,value,alert
2025-10-16 15:43:27,humidity,73.36,High Humidity
2025-10-16 15:43:32,humidity,61.88,High Humidity
2025-10-16 15:43:42,humidity,61.09,High Humidity
2025-10-16 15:43:47,humidity,55.95,High Humidity
2025-10-16 15:43:57,humidity,53.2,High Humidity
2025-10-16 15:44:07,humidity,54.96,High Humidity
2025-10-16 15:44:22,humidity,58.13,High Humidity
2025-10-16 15:44:27,humidity,56.52,High Humidity
2025-10-16 15:44:32,humidity,77.5,High Humidity
2025-10-16 15:44:37,humidity,50.54,High Humidity
2025-10-16 15:44:42,humidity,59.97,High Humidity
2025-10-16 15:44:47,humidity,57.58,High Humidity
2025-10-16 15:44:57,humidity,63.09,High Humidity
2025-10-16 15:45:02,humidity,52.77,High Humidity
2025-10-16 15:45:07,humidity,64.21,High Humidity
2025-10-16 15:45:22,humidity,55.35,High Humidity
2025-10-16 15:45:27,humidity,64.84,High Humidity
2025-10-16 15:45:32,humidity,59.2,High Humidity
2025-10-16 15:45:42,humidity,53.08,High Humidity
2025-10-16 15:45:57,humidity,62.83,High Humidity
2025-10-16 15:46:02,humidity,60.44,High Humidity
2025-10-16 15:46:07,humidity,79.72,High Humidity
2025-10-16 15:46:12,humidity,60.89,High Humidity
2025-10-16 15:46:27,humidity,53.97,High Humidity
2025-10-16 15:46:32,humidity,64.6,High Humidity
2025-10-16 15:46:42,humidity,62.05,High Humidity
2025-10-16 15:46:47,humidity,53.39,High Humidity
2025-10-16 15:46:57,humidity,78.95,High Humidity
2025-10-16 15:47:12,humidity,73.11,High Humidity
2025-10-16 15:47:17,humidity,78.32,High Humidity
2025-10-16 15:47:32,humidity,52.87,High Humidity
2025-10-16 15:47:37,humidity,74.91,High Humidity
2025-10-16 15:47:42,humidity,61.63,High Humidity
2025-10-16 15:47:47,humidity,62.0,High Humidity
2025-10-16 15:47:52,humidity,76.93,High Humidity
2025-10-16 15:48:27,humidity,60.18,High Humidity
2025-10-16 15:48:37,humidity,76.41,High Humidity
2025-10-16 15:48:42,humidity,57.5,High Humidity
2025-10-16 15:49:12,humidity,74.12,High Humidity
2025-10-16 15:49:22,humidity,61.36,High Humidity
2025-10-16 15:49:27,humidity,62.66,High Humidity
2025-10-16 15:49:42,humidity,64.18,High Humidity
2025-10-16 15:49:52,humidity,69.08,High Humidity
2025-10-16 15:50:02,humidity,77.61,High Humidity
2025-10-16 15:50:07,humidity,71.13,High Humidity
2025-10-16 15:50:12,humidity,66.92,High Humidity
2025-10-16 15:50:22,humidity,73.03,High Humidity
2025-10-16 15:50:32,humidity,55.49,High Humidity
2025-10-16 15:50:37,humidity,56.62,High Humidity
2025-10-16 15:50:42,humidity,77.59,High Humidity
2025-10-16 15:50:47,humidity,69.43,High Humidity
2025-10-16 15:50:52,humidity,65.22,High Humidity
2025-10-16 15:51:12,humidity,77.02,High Humidity
2025-10-16 15:51:32,humidity,65.67,High Humidity
2025-10-16 15:51:42,humidity,55.24,High Humidity
2025-10-16 15:51:52,humidity,64.61,High Humidity
2025-10-16 15:51:57,humidity,51.76,High Humidity
2025-10-16 15:52:02,humidity,64.84,High Humidity
2025-10-16 15:52:07,humidity,72.76,High Humidity
2025-10-16 15:52:17,humidity,51.15,High Humidity
2025-10-16 15:52:32,humidity,53.95,High Humidity
2025-10-16 15:52:42,humidity,51.5,High Humidity
2025-10-16 15:52:47,humidity,63.38,High Humidity
2025-10-16 15:52:57,humidity,59.59,High Humidity
2025-10-16 15:53:02,humidity,52.94,High Humidity
2025-10-16 15:53:07,humidity,62.97,High Humidity
2025-10-16 15:53:17,humidity,65.9,High Humidity
2025-10-16 15:53:22,humidity,59.0,High Humidity
2025-10-16 15:53:27,humidity,74.42,High Humidity
2025-10-16 15:53:32,humidity,55.15,High Humidity
2025-10-16 15:53:37,humidity,72.76,High Humidity
2025-10-16 15:53:42,humidity,58.78,High Humidity
2025-10-16 15:53:47,humidity,51.42,High Humidity
2025-10-16 15:53:52,humidity,65.43,High Humidity
2025-10-16 15:54:02,humidity,61.16,High Humidity
2025-10-16 15:54:07,humidity,53.62,High Humidity
2025-10-16 15:54:12,humidity,69.27,High Humidity
2025-10-16 15:54:17,humidity,75.29,High Humidity
2025-10-16 15:54:27,humidity,67.07,High Humidity
2025-10-16 15:54:37,humidity,62.81,High Humidity
2025-10-16 15:54:42,humidity,53.84,High Humidity
2025-10-16 15:54:57,humidity,58.29,High Humidity
2025-10-16 15:55:02,humidity,70.02,High Humidity
2025-10-16 15:55:07,humidity,57.27,High Humidity
2025-10-16 15:55:12,humidity,51.29,High Humidity
2025-10-16 15:55:27,humidity,71.54,High Humidity
2025-10-16 15:55:42,humidity,76.79,High Humidity
2025-10-16 15:55:47,humidity,69.83,High Humidity
2025-10-16 15:55:52,humidity,78.42,High Humidity
2025-10-16 15:56:02,humidity,55.3,High Humidity
2025-10-16 15:56:12,humidity,79.74,High Humidity
2025-10-16 15:56:17,humidity,64.88,High Humidity
2025-10-16 15:56:22,humidity,67.28,High Humidity
2025-10-16 15:56:32,humidity,64.99,High Humidity
2025-10-16 15:56:37,humidity,58.3,High Humidity
2025-10-16 15:56:42,humidity,74.58,High Humidity
2025-10-16 15:56:47,humidity,74.66,High Humidity
2025-10-16 15:56:57,humidity,63.65,High Humidity
2025-10-16 15:57:07,humidity,51.29,High Humidity
2025-10-16 15:57:12,humidity,50.09,High Humidity
2025-10-16 15:57:22,humidity,73.52,High Humidity
2025-10-16 15:57:27,humidity,76.78,High Humidity
2025-10-16 15:57:32,humidity,50.4,High Humidity
2025-10-16 15:57:37,humidity,51.28,High Humidity
2025-10-16 15:57:42,humidity,75.39,High Humidity
2025-10-16 15:57:57,humidity,51.68,High Humidity
2025-10-16 15:58:07,humidity,72.71,High Humidity
2025-10-16 15:58:12,humidity,65.96,High Humidity
2025-10-16 15:58:17,humidity,58.28,High Humidity
2025-10-16 15:58:27,humidity,72.31,High Humidity
2025-10-16 15:58:37,humidity,71.67,High Humidity
2025-10-16 15:58:42,humidity,50.07,High Humidity
2025-10-16 15:58:57,humidity,77.6,High Humidity
2025-10-16 15:59:02,humidity,65.9,High Humidity
2025-10-16 15:59:22,humidity,51.97,High Humidity
2025-10-16 15:59:27,humidity,79.15,High Humidity
2025-10-16 15:59:32,humidity,67.94,High Humidity
2025-10-16 15:59:37,humidity,51.27,High Humidity
2025-10-16 15:59:42,humidity,52.54,High Humidity
2025-10-16 15:59:57,humidity,57.34,High Humidity
2025-10-16 16:00:12,humidity,72.49,High Humidity
2025-10-16 16:00:27,humidity,75.11,High Humidity
2025-10-16 16:00:37,humidity,50.84,High Humidity
2025-10-16 16:00:42,humidity,51.95,High Humidity
2025-10-16 16:00:52,humidity,79.33,High Humidity
2025-10-16 16:00:57,humidity,76.34,High Humidity
2025-10-16 16:01:02,humidity,64.45,High Humidity
2025-10-16 16:01:07,humidity,78.27,High Humidity
2025-10-16 16:01:17,humidity,60.84,High Humidity
2025-10-16 16:01:23,humidity,71.3,High Humidity
2025-10-16 16:01:28,humidity,52.67,High Humidity
2025-10-16 16:01:33,humidity,63.69,High Humidity
2025-10-16 16:01:38,humidity,58.84,High Humidity
2025-10-16 16:01:43,humidity,52.9,High Humidity
2025-10-16 16:01:48,humidity,74.38,High Humidity
2025-10-16 16:01:58,humidity,73.94,High Humidity
2025-10-16 16:02:08,humidity,63.65,High Humidity
2025-10-16 16:02:23,humidity,67.39,High Humidity
2025-10-16 16:02:28,humidity,59.71,High Humidity
2025-10-16 16:02:33,humidity,64.52,High Humidity
2025-10-16 16:02:38,humidity,73.6,High Humidity
2025-10-16 16:02:48,humidity,63.95,High Humidity
2025-10-16 16:02:53,humidity,64.12,High Humidity
2025-10-16 16:03:13,humidity,52.92,High Humidity
2025-10-16 16:03:28,humidity,54.36,High Humidity
2025-10-16 16:03:43,humidity,76.69,High Humidity
2025-10-16 16:03:48,humidity,70.99,High Humidity
2025-10-16 16:03:53,humidity,58.66,High Humidity
2025-10-16 16:03:58,humidity,74.66,High Humidity
2025-10-16 16:04:03,humidity,54.76,High Humidity
2025-10-16 16:04:08,humidity,71.63,High Humidity
2025-10-16 16:04:13,humidity,67.22,High Humidity
2025-10-16 16:04:18,humidity,78.54,High Humidity
2025-10-16 16:04:23,humidity,55.68,High Humidity
2025-10-16 16:04:38,humidity,65.46,High Humidity
2025-10-16 16:04:43,humidity,54.68,High Humidity
2025-10-16 16:04:48,humidity,59.38,High Humidity
2025-10-16 16:05:08,humidity,65.2,High Humidity
2025-10-16 16:05:13,humidity,75.49,High Humidity
2025-10-16 16:05:18,humidity,51.64,High Humidity
2025-10-16 16:05:33,humidity,63.24,High Humidity
2025-10-16 16:05:38,humidity,67.46,High Humidity
2025-10-16 16:05:53,humidity,72.74,High Humidity
2025-10-16 16:06:03,humidity,65.44,High Humidity
2025-10-16 16:06:08,humidity,71.49,High Humidity
2025-10-16 16:06:13,humidity,59.82,High Humidity
2025-10-16 16:06:28,humidity,77.2,High Humidity
2025-10-16 16:06:43,humidity,72.04,High Humidity
2025-10-16 16:06:48,humidity,73.09,High Humidity
2025-10-16 16:06:58,humidity,63.67,High Humidity
2025-10-16 16:07:08,humidity,57.85,High Humidity
2025-10-16 16:07:18,humidity,55.46,High Humidity
2025-10-16 16:07:23,humidity,57.73,High Humidity
2025-10-16 16:07:28,humidity,55.04,High Humidity
2025-10-16 16:07:33,humidity,67.19,High Humidity
2025-10-16 16:07:53,humidity,54.97,High Humidity
2025-10-16 16:08:03,humidity,52.86,High Humidity
2025-10-16 16:08:28,humidity,75.24,High Humidity
2025-10-16 16:08:33,humidity,70.99,High Humidity
2025-10-16 16:08:38,humidity,71.4,High Humidity
2025-10-16 16:08:43,humidity,61.05,High Humidity
2025-10-16 16:08:48,humidity,68.25,High Humidity
2025-10-16 16:08:58,humidity,75.29,High Humidity
2025-10-16 16:09:03,humidity,67.12,High Humidity
2025-10-16 16:09:08,humidity,75.93,High Humidity
2025-10-16 16:09:13,humidity,52.91,High Humidity
2025-10-16 16:09:18,humidity,72.85,High Humidity
2025-10-16 16:09:53,humidity,66.7,High Humidity
2025-10-16 16:09:58,humidity,69.06,High Humidity
2025-10-16 16:10:08,humidity,73.76,High Humidity
2025-10-16 16:10:18,humidity,56.87,High Humidity
2025-10-16 16:10:23,humidity,78.45,High Humidity
2025-10-16 16:10:38,humidity,51.19,High Humidity
2025-10-16 16:10:48,humidity,53.13,High Humidity
2025-10-16 16:11:03,humidity,66.19,High Humidity
2025-10-16 16:11:08,humidity,78.91,High Humidity
2025-10-16 16:11:13,humidity,53.13,High Humidity
2025-10-16 16:11:18,humidity,70.79,High Humidity
2025-10-16 16:11:23,humidity,77.53,High Humidity
2025-10-16 16:11:33,humidity,55.14,High Humidity
2025-10-16 16:11:38,humidity,65.84,High Humidity
2025-10-16 16:11:53,humidity,73.06,High Humidity
2025-10-16 16:11:58,humidity,69.57,High Humidity
2025-10-16 16:12:03,humidity,69.42,High Humidity
2025-10-16 16:12:13,humidity,58.96,High Humidity
2025-10-16 16:12:18,humidity,66.46,High Humidity
2025-10-16 16:12:23,humidity,63.82,High Humidity
2025-10-16 16:12:28,humidity,78.47,High Humidity
2025-10-16 16:12:33,humidity,65.42,High Humidity
2025-10-16 16:12:38,humidity,75.46,High Humidity
2025-10-16 16:12:43,humidity,53.13,High Humidity
2025-10-16 16:12:48,humidity,57.95,High Humidity
2025-10-16 16:12:53,humidity,63.57,High Humidity
2025-10-16 16:13:13,humidity,76.57,High Humidity
2025-10-16 16:13:23,humidity,54.88,High Humidity
2025-10-16 16:13:28,humidity,55.2,High Humidity
2025-10-16 16:13:33,humidity,55.65,High Humidity
2025-10-16 16:13:38,humidity,59.84,High Humidity
2025-10-16 16:13:43,humidity,69.74,High Humidity
2025-10-16 16:13:48,humidity,77.96,High Humidity
2025-10-16 16:13:53,humidity,67.49,High Humidity
2025-10-16 16:13:58,humidity,75.95,High Humidity
2025-10-16 16:14:03,humidity,78.23,High Humidity
2025-10-16 16:14:08,humidity,67.94,High Humidity
2025-10-16 16:14:13,humidity,61.76,High Humidity
2025-10-16 16:14:18,humidity,76.19,High Humidity
2025-10-16 16:14:33,humidity,66.29,High Humidity
2025-10-16 16:14:48,humidity,68.14,High Humidity
2025-10-16 16:14:53,humidity,72.14,High Humidity
2025-10-16 16:15:03,humidity,63.48,High Humidity
2025-10-16 16:15:13,humidity,50.3,High Humidity
2025-10-16 16:15:18,humidity,76.59,High Humidity
2025-10-16 16:15:33,humidity,50.41,High Humidity
2025-10-16 16:15:48,humidity,52.06,High Humidity
2025-10-16 16:16:03,humidity,70.89,High Humidity
2025-10-16 16:16:08,humidity,54.02,High Humidity
2025-10-16 16:16:18,humidity,66.73,High Humidity
2025-10-16 16:16:23,humidity,65.24,High Humidity
2025-10-16 16:16:28,humidity,67.95,High Humidity
2025-10-16 16:16:33,humidity,76.14,High Humidity
2025-10-16 16:16:38,humidity,55.56,High Humidity
2025-10-16 16:16:43,humidity,71.55,High Humidity
2025-10-16 16:17:13,humidity,77.51,High Humidity
2025-10-16 16:17:23,humidity,56.86,High Humidity
2025-10-16 16:17:38,humidity,67.47,High Humidity
2025-10-16 16:17:43,humidity,77.58,High Humidity
2025-10-16 16:17:48,humidity,55.7,High Humidity
2025-10-16 16:17:53,humidity,73.47,High Humidity
2025-10-16 16:18:03,humidity,59.13,High Humidity
2025-10-16 16:18:08,humidity,75.16,High Humidity
2025-10-16 16:18:13,humidity,54.07,High Humidity
2025-10-16 16:18:18,humidity,71.45,High Humidity
2025-10-16 16:18:23,humidity,55.92,High Humidity
2025-10-16 16:18:38,humidity,76.72,High Humidity
2025-10-16 16:18:43,humidity,56.26,High Humidity
2025-10-16 16:18:48,humidity,76.34,High Humidity
2025-10-16 16:18:53,humidity,51.16,High Humidity
2025-10-16 16:18:58,humidity,78.72,High Humidity
2025-10-16 16:19:03,humidity,55.38,High Humidity
2025-10-16 16:19:08,humidity,78.77,High Humidity
2025-10-16 16:19:28,humidity,57.49,High Humidity
2025-10-16 16:19:33,humidity,67.63,High Humidity
2025-10-16 16:19:39,humidity,62.51,High Humidity
2025-10-16 16:19:44,humidity,55.16,High Humidity
2025-10-16 16:19:59,humidity,55.24,High Humidity
2025-10-16 16:20:24,humidity,52.24,High Humidity
2025-10-16 16:20:29,humidity,78.56,High Humidity
2025-10-16 16:20:44,humidity,55.17,High Humidity
2025-10-16 16:20:54,humidity,69.59,High Humidity
2025-10-16 16:21:04,humidity,62.95,High Humidity
2025-10-16 16:21:09,humidity,77.38,High Humidity
2025-10-16 16:21:24,humidity,70.08,High Humidity
2025-10-16 16:21:34,humidity,73.96,High Humidity
2025-10-16 16:21:44,humidity,72.1,High Humidity
2025-10-16 16:21:54,humidity,65.9,High Humidity
2025-10-16 16:21:59,humidity,59.17,High Humidity
2025-10-16 16:22:09,humidity,56.87,High Humidity
2025-10-16 16:22:19,humidity,57.58,High Humidity
2025-10-16 16:22:24,humidity,53.8,High Humidity
2025-10-16 16:22:44,humidity,51.49,High Humidity
2025-10-16 16:22:49,humidity,72.13,High Humidity
2025-10-16 16:22:54,humidity,65.0,High Humidity
2025-10-16 16:22:59,humidity,64.39,High Humidity
2025-10-16 16:23:04,humidity,57.68,High Humidity
2025-10-16 16:23:09,humidity,77.45,High Humidity
2025-10-16 16:23:19,humidity,70.14,High Humidity
2025-10-16 16:23:29,humidity,78.38,High Humidity
2025-10-16 16:23:34,humidity,58.89,High Humidity
2025-10-16 16:23:44,humidity,65.47,High Humidity
2025-10-16 16:23:54,humidity,73.04,High Humidity
2025-10-16 16:24:04,humidity,71.62,High Humidity
2025-10-16 16:24:19,humidity,76.67,High Humidity
2025-10-16 16:24:34,humidity,50.94,High Humidity
2025-10-16 16:24:39,humidity,69.42,High Humidity
2025-10-16 16:24:49,humidity,78.36,High Humidity
2025-10-16 16:24:54,humidity,52.81,High Humidity
2025-10-16 16:25:09,humidity,53.57,High Humidity
2025-10-16 16:25:24,humidity,54.54,High Humidity
2025-10-16 16:25:39,humidity,78.68,High Humidity
2025-10-16 16:25:44,humidity,75.42,High Humidity
2025-10-16 16:25:49,humidity,72.42,High Humidity
2025-10-16 16:25:54,humidity,78.5,High Humidity
2025-10-16 16:26:04,humidity,63.84,High Humidity
2025-10-16 16:26:09,humidity,56.35,High Humidity
2025-10-16 16:26:29,humidity,50.03,High Humidity
2025-10-16 16:26:34,humidity,61.3,High Humidity
2025-10-16 16:26:39,humidity,64.36,High Humidity
2025-10-16 16:26:44,humidity,73.89,High Humidity
2025-10-16 16:26:49,humidity,59.06,High Humidity
2025-10-16 16:26:59,humidity,71.23,High Humidity
2025-10-16 16:27:04,humidity,60.73,High Humidity
2025-10-16 16:27:14,humidity,72.05,High Humidity
2025-10-16 16:27:24,humidity,62.29,High Humidity
2025-10-16 16:27:29,humidity,78.01,High Humidity
2025-10-16 16:27:34,humidity,58.9,High Humidity
2025-10-16 16:27:44,humidity,78.6,High Humidity
2025-10-16 16:27:54,humidity,60.13,High Humidity
2025-10-16 16:27:59,humidity,78.67,High Humidity
2025-10-16 16:28:04,humidity,61.76,High Humidity
2025-10-16 16:28:09,humidity,51.36,High Humidity
2025-10-16 16:28:14,humidity,54.85,High Humidity
2025-10-16 16:28:19,humidity,50.7,High Humidity
2025-10-16 16:28:34,humidity,71.57,High Humidity
2025-10-16 16:28:39,humidity,66.16,High Humidity
2025-10-16 16:28:44,humidity,52.97,High Humidity
2025-10-16 16:28:49,humidity,73.32,High Humidity
2025-10-16 16:29:04,humidity,51.63,High Humidity
2025-10-16 16:29:29,humidity,79.86,High Humidity
2025-10-16 16:29:34,humidity,50.82,High Humidity
2025-10-16 16:29:39,humidity,55.77,High Humidity
2025-10-16 16:29:44,humidity,64.11,High Humidity
2025-10-16 16:29:49,humidity,68.18,High Humidity
2025-10-16 16:29:54,humidity,78.22,High Humidity
2025-10-16 16:29:59,humidity,59.02,High Humidity
2025-10-16 16:30:04,humidity,52.0,High Humidity
2025-10-16 16:30:09,humidity,73.41,High Humidity
2025-10-16 16:30:24,humidity,67.48,High Humidity
2025-10-16 16:30:29,humidity,77.28,High Humidity
2025-10-16 16:30:39,humidity,77.83,High Humidity
2025-10-16 16:30:44,humidity,78.28,High Humidity
2025-10-16 16:30:49,humidity,53.6,High Humidity
2025-10-16 16:30:54,humidity,54.86,High Humidity
2025-10-16 16:31:14,humidity,77.26,High Humidity
2025-10-16 16:31:19,humidity,61.68,High Humidity
2025-10-16 16:31:34,humidity,62.07,High Humidity
2025-10-16 16:31:39,humidity,74.22,High Humidity
2025-10-16 16:31:44,humidity,63.31,High Humidity
2025-10-16 16:31:49,humidity,73.7,High Humidity
2025-10-16 16:31:54,humidity,64.85,High Humidity
2025-10-16 16:31:59,humidity,51.04,High Humidity
2025-10-16 16:32:14,humidity,56.85,High Humidity
2025-10-16 16:32:19,humidity,67.27,High Humidity
2025-10-16 16:32:24,humidity,75.15,High Humidity
2025-10-16 16:32:29,humidity,50.99,High Humidity
2025-10-16 16:32:34,humidity,76.09,High Humidity
2025-10-16 16:32:39,humidity,64.48,High Humidity
2025-10-16 16:32:44,humidity,76.26,High Humidity
2025-10-16 16:32:49,humidity,57.21,High Humidity
2025-10-16 16:32:54,humidity,64.04,High Humidity
2025-10-16 16:32:59,humidity,76.44,High Humidity
2025-10-16 16:33:04,humidity,69.76,High Humidity
2025-10-16 16:33:09,humidity,72.43,High Humidity
2025-10-16 16:33:19,humidity,72.55,High Humidity
2025-10-16 16:33:24,humidity,60.94,High Humidity
2025-10-16 16:33:29,humidity,70.67,High Humidity
2025-10-16 16:33:34,humidity,57.19,High Humidity
2025-10-16 16:33:39,humidity,58.72,High Humidity
2025-10-17 14:02:21,humidity,52.84,High Humidity
2025-10-17 14:02:26,humidity,60.48,High Humidity
2025-10-17 14:02:42,humidity,53.69,High Humidity
2025-10-17 14:02:47,humidity,52.26,High Humidity
2025-10-17 14:02:52,humidity,61.95,High Humidity
2025-10-17 14:04:11,humidity,63.21,High Humidity
2025-10-17 14:04:16,humidity,54.68,High Humidity
2025-10-17 14:04:30,humidity,61.73,High Humidity
2025-10-17 14:04:35,humidity,74.77,High Humidity
2025-10-17 14:04:45,humidity,55.31,High Humidity
2025-10-17 14:04:50,humidity,65.81,High Humidity
2025-10-17 14:04:55,humidity,52.69,High Humidity
2025-10-15 22:19:38,humidity,71.15,High Humidity
2025-10-15 22:19:48,humidity,73.03,High Humidity
2025-10-15 22:19:58,humidity,67.6,High Humidity
2025-10-15 22:20:03,humidity,59.03,High Humidity
2025-10-15 22:20:08,humidity,50.06,High Humidity
2025-10-15 22:20:28,humidity,64.35,High Humidity
2025-10-15 22:20:38,humidity,70.07,High Humidity
2025-10-15 22:20:43,humidity,60.34,High Humidity
2025-10-15 22:21:03,humidity,71.23,High Humidity
2025-10-15 22:21:08,humidity,65.99,High Humidity
2025-10-15 22:21:18,humidity,75.28,High Humidity
2025-10-15 22:21:23,humidity,66.43,High Humidity
2025-10-15 22:21:28,humidity,79.79,High Humidity
2025-10-15 22:21:33,humidity,54.87,High Humidity
2025-10-15 22:21:38,humidity,75.73,High Humidity
2025-10-15 22:21:43,humidity,75.89,High Humidity
2025-10-15 22:21:48,humidity,70.92,High Humidity
2025-10-15 22:22:03,humidity,53.68,High Humidity
2025-10-15 22:22:08,humidity,64.32,High Humidity
2025-10-15 22:22:13,humidity,63.27,High Humidity
2025-10-15 22:22:18,humidity,56.32,High Humidity
2025-10-15 22:22:33,humidity,66.36,High Humidity
2025-10-15 22:22:48,humidity,68.39,High Humidity
2025-10-15 22:22:53,humidity,75.88,High Humidity
2025-10-15 22:23:03,humidity,70.15,High Humidity
2025-10-15 22:23:28,humidity,67.43,High Humidity
2025-10-15 22:23:43,humidity,60.36,High Humidity
2025-10-15 22:23:48,humidity,55.59,High Humidity
2025-10-15 22:23:58,humidity,75.82,High Humidity
2025-10-15 22:24:08,humidity,75.59,High Humidity
2025-10-15 22:24:18,humidity,70.37,High Humidity
2025-10-15 22:24:23,humidity,56.0,High Humidity
2025-10-15 22:24:33,humidity,72.8,High Humidity
2025-10-15 22:24:43,humidity,72.33,High Humidity
2025-10-15 22:24:48,humidity,64.23,High Humidity
2025-10-15 22:24:58,humidity,51.88,High Humidity
2025-10-15 22:25:04,humidity,60.79,High Humidity
2025-10-15 22:25:09,humidity,59.48,High Humidity
2025-10-15 22:25:19,humidity,73.61,High Humidity
2025-10-15 22:25:24,humidity,58.38,High Humidity
2025-10-15 22:25:29,humidity,71.57,High Humidity
2025-10-15 22:25:34,humidity,77.2,High Humidity
2025-10-15 22:25:39,humidity,67.42,High Humidity
2025-10-15 22:25:44,humidity,59.81,High Humidity
2025-10-15 22:25:54,humidity,60.7,High Humidity
2025-10-15 22:25:59,humidity,62.94,High Humidity
2025-10-15 22:26:04,humidity,65.28,High Humidity
2025-10-15 22:26:14,humidity,74.48,High Humidity
2025-10-15 22:26:24,humidity,56.79,High Humidity
2025-10-15 22:26:39,humidity,69.95,High Humidity
2025-10-15 22:26:49,humidity,74.98,High Humidity
2025-10-15 22:26:54,humidity,67.52,High Humidity
2025-10-15 22:26:59,humidity,54.15,High Humidity
2025-10-15 22:27:09,humidity,68.65,High Humidity
2025-10-15 22:27:19,humidity,57.3,High Humidity
2025-10-15 22:27:24,humidity,63.82,High Humidity
2025-10-15 22:27:29,humidity,77.33,High Humidity
2025-10-15 22:27:34,humidity,52.51,High Humidity
2025-10-15 22:27:49,humidity,59.84,High Humidity
2025-10-15 22:27:54,humidity,67.6,High Humidity
2025-10-15 22:27:59,humidity,64.56,High Humidity
2025-10-15 22:28:04,humidity,71.68,High Humidity
2025-10-15 22:28:19,humidity,78.65,High Humidity
2025-10-15 22:28:34,humidity,64.89,High Humidity
2025-10-15 22:28:39,humidity,67.76,High Humidity
2025-10-15 22:28:49,humidity,68.07,High Humidity
2025-10-15 22:28:59,humidity,72.08,High Humidity
2025-10-15 22:29:04,humidity,53.99,High Humidity
2025-10-15 22:29:14,humidity,54.35,High Humidity
2025-10-15 22:29:19,humidity,56.64,High Humidity
2025-10-15 22:29:24,humidity,69.88,High Humidity
2025-10-15 22:29:34,humidity,50.76,High Humidity
2025-10-15 22:29:44,humidity,57.95,High Humidity
2025-10-15 22:29:54,humidity,54.09,High Humidity
2025-10-15 22:30:09,humidity,52.22,High Humidity
2025-10-15 22:30:19,humidity,64.52,High Humidity
2025-10-15 22:30:29,humidity,58.54,High Humidity
2025-10-15 22:30:44,humidity,55.03,High Humidity
2025-10-15 22:30:49,humidity,71.92,High Humidity
2025-10-15 22:30:59,humidity,57.72,High Humidity
2025-10-15 22:31:04,humidity,78.86,High Humidity
2025-10-15 22:31:09,humidity,76.86,High Humidity
2025-10-15 22:31:19,humidity,71.25,High Humidity
2025-10-15 22:31:24,humidity,65.1,High Humidity
2025-10-15 22:31:29,humidity,76.97,High Humidity
2025-10-15 22:31:34,humidity,63.07,High Humidity
2025-10-15 22:31:44,humidity,65.71,High Humidity
2025-10-15 22:31:49,humidity,69.62,High Humidity
2025-10-15 22:31:54,humidity,67.59,High Humidity
2025-10-15 22:32:24,humidity,61.59,High Humidity
2025-10-15 22:32:39,humidity,59.96,High Humidity
2025-10-15 22:32:54,humidity,78.25,High Humidity
2025-10-15 22:32:59,humidity,67.8,High Humidity
2025-10-15 22:33:09,humidity,61.69,High Humidity
2025-10-15 22:33:14,humidity,76.12,High Humidity
2025-10-15 22:33:29,humidity,69.24,High Humidity
2025-10-15 22:33:34,humidity,74.22,High Humidity
2025-10-15 22:33:39,humidity,67.53,High Humidity
2025-10-15 22:33:44,humidity,78.0,High Humidity
2025-10-15 22:33:54,humidity,70.61,High Humidity
2025-10-15 22:34:00,humidity,55.86,High Humidity
2025-10-15 22:34:15,humidity,56.05,High Humidity
2025-10-15 22:34:20,humidity,54.91,High Humidity
2025-10-15 22:34:25,humidity,56.68,High Humidity
2025-10-15 22:34:30,humidity,61.83,High Humidity
2025-10-15 22:34:35,humidity,76.92,High Humidity
2025-10-15 22:34:40,humidity,54.1,High Humidity
2025-10-15 22:34:45,humidity,72.42,High Humidity
2025-10-15 22:34:50,humidity,54.84,High Humidity
2025-10-15 22:35:00,humidity,58.42,High Humidity
2025-10-15 22:35:11,humidity,51.14,High Humidity
2025-10-15 22:35:16,humidity,61.75,High Humidity
2025-10-15 22:35:21,humidity,52.49,High Humidity
2025-10-15 22:35:26,humidity,61.51,High Humidity
2025-10-15 22:35:41,humidity,77.04,High Humidity
2025-10-15 22:35:56,humidity,78.41,High Humidity
2025-10-15 22:36:01,humidity,78.53,High Humidity
2025-10-15 22:36:11,humidity,60.38,High Humidity
2025-10-15 22:36:16,humidity,72.68,High Humidity
2025-10-15 22:36:21,humidity,66.04,High Humidity
2025-10-15 22:36:26,humidity,54.53,High Humidity
2025-10-15 22:36:36,humidity,64.26,High Humidity
2025-10-15 22:36:46,humidity,77.3,High Humidity
2025-10-15 22:36:51,humidity,61.82,High Humidity
2025-10-15 22:36:56,humidity,76.03,High Humidity
2025-10-15 22:37:01,humidity,51.08,High Humidity
2025-10-15 22:37:21,humidity,65.69,High Humidity
2025-10-15 22:37:26,humidity,56.28,High Humidity
2025-10-15 22:37:31,humidity,74.27,High Humidity
2025-10-15 22:37:36,humidity,69.82,High Humidity
2025-10-15 22:37:41,humidity,70.47,High Humidity
2025-10-15 22:37:46,humidity,52.52,High Humidity
2025-10-15 22:38:01,humidity,70.19,High Humidity
2025-10-15 22:38:06,humidity,65.72,High Humidity
2025-10-15 22:38:11,humidity,79.61,High Humidity
2025-10-15 22:38:16,humidity,54.1,High Humidity
2025-10-15 22:38:21,humidity,65.28,High Humidity
2025-10-15 22:38:26,humidity,56.1,High Humidity
2025-10-15 22:38:31,humidity,73.63,High Humidity
